REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mapped_sorted.bam
1_NA_peak_14775_lociStitched	2	149252166	149252167	1	2	0.0
1_NA_peak_20082_lociStitched	5	56111528	56111529	1	2	0.0
1_NA_peak_21155_lociStitched	6	26104561	26104562	1	2	0.0
1_NA_peak_18856_lociStitched	4	9693255	9693256	1	2	0.0
1_NA_peak_16712_lociStitched	22	24730886	24730887	1	2	0.0
1_NA_peak_18172_lociStitched	3	129055469	129055470	1	2	0.0
1_NA_peak_15099_lociStitched	2	196522415	196522416	1	2	0.0
1_NA_peak_23880_lociStitched	8	84062640	84062641	1	2	0.0
1_NA_peak_1224_lociStitched	1	65533803	65533804	1	2	0.0
1_NA_peak_15693_lociStitched	20	12638035	12638036	1	2	0.0
1_NA_peak_13745_lociStitched	2	26309043	26309044	1	2	0.0
1_NA_peak_26139_lociStitched	X	20132279	20132280	1	2	0.0
1_NA_peak_26018_lociStitched	X	2847160	2847161	1	2	0.0
1_NA_peak_17920_lociStitched	3	101659066	101659067	1	2	0.0
1_NA_peak_11161_lociStitched	17	56161012	56161013	1	2	0.0
1_NA_peak_662_lociStitched	1	30028222	30028223	1	2	0.0
1_NA_peak_15449_lociStitched	2	239008647	239008648	1	2	0.0
1_NA_peak_26867_lociStitched	X	154612160	154612161	1	2	0.0
1_NA_peak_20527_lociStitched	5	139682531	139682532	1	2	0.0
1_NA_peak_22683_lociStitched	7	42971587	42971588	1	2	0.0
1_NA_peak_21248_lociStitched	6	28235051	28235052	1	2	0.0
1_NA_peak_3269_lociStitched	10	33269835	33269836	1	2	0.0
1_NA_peak_12331_lociStitched	19	5791051	5791052	1	2	0.0
1_NA_peak_11156_lociStitched	17	55980487	55980488	1	2	0.0
1_NA_peak_3872_lociStitched	10	105001417	105001418	1	2	0.0
1_NA_peak_25131_lociStitched	9	72708554	72708555	1	2	0.0
1_NA_peak_5306_lociStitched	11	118209637	118209638	1	2	0.0
1_NA_peak_13847_lociStitched	2	36825164	36825165	1	2	0.0
1_NA_peak_7822_lociStitched	14	59421431	59421432	1	2	0.0
1_NA_peak_3542_lociStitched	10	74002894	74002895	1	2	0.0
1_NA_peak_12375_lociStitched	19	7745999	7746000	1	2	0.0
1_NA_peak_22654_lociStitched	7	37685325	37685326	1	2	0.0
1_NA_peak_8894_lociStitched	15	75198930	75198931	1	2	0.0
1_NA_peak_26283_lociStitched	X	41480659	41480660	1	2	0.0
1_NA_peak_23707_lociStitched	8	64303574	64303575	1	2	0.0
1_NA_peak_10746_lociStitched	17	31237296	31237297	1	2	0.0
1_NA_peak_4916_lociStitched	11	70021592	70021593	1	2	0.0
1_NA_peak_2662_lociStitched	1	223900409	223900410	1	2	0.0
1_NA_peak_14879_lociStitched	2	162165211	162165212	1	2	0.0
1_NA_peak_3766_lociStitched	10	99078854	99078855	1	2	0.0
1_NA_peak_20337_lociStitched	5	88369231	88369232	1	2	0.0
1_NA_peak_16390_lociStitched	21	38580702	38580703	1	2	0.0
1_NA_peak_17055_lociStitched	22	45773279	45773280	1	2	0.0
1_NA_peak_6341_lociStitched	12	82751968	82751969	1	2	0.0
1_NA_peak_8078_lociStitched	14	86632879	86632880	1	2	0.0
1_NA_peak_14615_lociStitched	2	114007461	114007462	1	2	0.0
1_NA_peak_3450_lociStitched	10	63779303	63779304	1	2	0.0
1_NA_peak_5789_lociStitched	12	22589928	22589929	1	2	0.0
1_NA_peak_13116_lociStitched	19	45418577	45418578	1	2	0.0
1_NA_peak_18444_lociStitched	3	160167261	160167262	1	2	0.0
1_NA_peak_332_lociStitched	1	14987754	14987755	1	2	0.0
1_NA_peak_1696_lociStitched	1	145155011	145155012	1	2	0.0
1_NA_peak_12792_lociStitched	19	22966763	22966764	1	2	0.0
1_NA_peak_21395_lociStitched	6	33239532	33239533	1	2	0.0
1_NA_peak_24629_lociStitched	8	141554157	141554158	1	2	0.0
1_NA_peak_26789_lociStitched	X	135991785	135991786	1	2	0.0
1_NA_peak_25059_lociStitched	9	43594223	43594224	1	2	0.0
1_NA_peak_22160_lociStitched	6	139948528	139948529	1	2	0.0
1_NA_peak_9735_lociStitched	16	31454210	31454211	1	2	0.0
1_NA_peak_19658_lociStitched	4	153727474	153727475	1	2	0.0
1_NA_peak_15295_lociStitched	2	219951603	219951604	1	2	0.0
1_NA_peak_18591_lociStitched	3	184971764	184971765	1	2	0.0
1_NA_peak_26790_lociStitched	X	139014910	139014911	1	2	0.0
1_NA_peak_8355_lociStitched	15	26148812	26148813	1	2	0.0
1_NA_peak_12740_lociStitched	19	19144105	19144106	1	2	0.0
1_NA_peak_23257_lociStitched	7	157069819	157069820	1	2	0.0
1_NA_peak_7351_lociStitched	13	80441852	80441853	1	2	0.0
1_NA_peak_18662_lociStitched	3	193311229	193311230	1	2	0.0
1_NA_peak_24079_lociStitched	8	100905728	100905729	1	2	0.0
1_NA_peak_1218_lociStitched	1	65330200	65330201	1	2	0.0
1_NA_peak_18272_lociStitched	3	141013508	141013509	1	2	0.0
1_NA_peak_18195_lociStitched	3	130323365	130323366	1	2	0.0
1_NA_peak_3139_lociStitched	10	18046379	18046380	1	2	0.0
1_NA_peak_8808_lociStitched	15	67688635	67688636	1	2	0.0
1_NA_peak_19211_lociStitched	4	77120954	77120955	1	2	0.0
1_NA_peak_19267_lociStitched	4	83702284	83702285	1	2	0.0
1_NA_peak_7839_lociStitched	14	61747726	61747727	1	2	0.0
1_NA_peak_20570_lociStitched	5	147763728	147763729	1	2	0.0
1_NA_peak_13164_lociStitched	19	46366125	46366126	1	2	0.0
1_NA_peak_2377_lociStitched	1	192459282	192459283	1	2	0.0
1_NA_peak_9904_lociStitched	16	58718500	58718501	1	2	0.0
1_NA_peak_22159_lociStitched	6	139915795	139915796	1	2	0.0
1_NA_peak_19454_lociStitched	4	110834197	110834198	1	2	0.0
1_NA_peak_8272_lociStitched	14	104903190	104903191	1	2	0.0
1_NA_peak_8879_lociStitched	15	74658327	74658328	1	2	0.0
1_NA_peak_5523_lociStitched	12	4714230	4714231	1	2	0.0
1_NA_peak_25582_lociStitched	9	130953753	130953754	1	2	0.0
1_NA_peak_7393_lociStitched	13	98021914	98021915	1	2	0.0
1_NA_peak_6592_lociStitched	12	111325723	111325724	1	2	0.0
1_NA_peak_20442_lociStitched	5	128430620	128430621	1	2	0.0
1_NA_peak_7285_lociStitched	13	64650867	64650868	1	2	0.0
1_NA_peak_15421_lociStitched	2	234762784	234762785	1	2	0.0
1_NA_peak_15709_lociStitched	20	17592865	17592866	1	2	0.0
1_NA_peak_1099_lociStitched	1	53140098	53140099	1	2	0.0
1_NA_peak_17014_lociStitched	22	43397666	43397667	1	2	0.0
1_NA_peak_151_lociStitched	1	4372585	4372586	1	2	0.0
1_NA_peak_26747_lociStitched	X	129473968	129473969	1	2	0.0
1_NA_peak_14002_lociStitched	2	54014500	54014501	1	2	0.0
1_NA_peak_16743_lociStitched	22	29227437	29227438	1	2	0.0
1_NA_peak_3180_lociStitched	10	25012315	25012316	1	2	0.0
1_NA_peak_14953_lociStitched	2	174862887	174862888	1	2	0.0
1_NA_peak_9580_lociStitched	16	27248732	27248733	1	2	0.0
1_NA_peak_7032_lociStitched	13	34116359	34116360	1	2	0.0
1_NA_peak_1453_lociStitched	1	100315695	100315696	1	2	0.0
1_NA_peak_7553_lociStitched	14	22751325	22751326	1	2	0.0
1_NA_peak_6683_lociStitched	12	120906914	120906915	1	2	0.0
1_NA_peak_5695_lociStitched	12	12235315	12235316	1	2	0.0
1_NA_peak_22954_lociStitched	7	100048326	100048327	1	2	0.0
1_NA_peak_7649_lociStitched	14	32030323	32030324	1	2	0.0
1_NA_peak_10060_lociStitched	16	75182645	75182646	1	2	0.0
1_NA_peak_18334_lociStitched	3	149500470	149500471	1	2	0.0
1_NA_peak_17479_lociStitched	3	41890359	41890360	1	2	0.0
1_NA_peak_19228_lociStitched	4	78114975	78114976	1	2	0.0
1_NA_peak_1616_lociStitched	1	117453369	117453370	1	2	0.0
1_NA_peak_23337_lociStitched	8	21967419	21967420	1	2	0.0
1_NA_peak_11051_lociStitched	17	46019132	46019133	1	2	0.0
1_NA_peak_19285_lociStitched	4	84177469	84177470	1	2	0.0
1_NA_peak_2078_lociStitched	1	160808450	160808451	1	2	0.0
1_NA_peak_3902_lociStitched	10	111768126	111768127	1	2	0.0
1_NA_peak_15828_lociStitched	20	30539316	30539317	1	2	0.0
1_NA_peak_17923_lociStitched	3	102134336	102134337	1	2	0.0
1_NA_peak_18675_lociStitched	3	194409027	194409028	1	2	0.0
1_NA_peak_15566_lociStitched	20	2881850	2881851	1	2	0.0
1_NA_peak_22058_lociStitched	6	130846134	130846135	1	2	0.0
1_NA_peak_21073_lociStitched	6	18264646	18264647	1	2	0.0
1_NA_peak_968_lociStitched	1	44820778	44820779	1	2	0.0
1_NA_peak_18242_lociStitched	3	136409671	136409672	1	2	0.0
1_NA_peak_10177_lociStitched	16	88748616	88748617	1	2	0.0
1_NA_peak_4318_lociStitched	11	15282763	15282764	1	2	0.0
1_NA_peak_13081_lociStitched	19	44331596	44331597	1	2	0.0
1_NA_peak_23524_lociStitched	8	49427021	49427022	1	2	0.0
1_NA_peak_22105_lociStitched	6	136570978	136570979	1	2	0.0
1_NA_peak_20448_lociStitched	5	130560592	130560593	1	2	0.0
1_NA_peak_13817_lociStitched	2	30670264	30670265	1	2	0.0
1_NA_peak_3492_lociStitched	10	70660693	70660694	1	2	0.0
1_NA_peak_14701_lociStitched	2	129200726	129200727	1	2	0.0
1_NA_peak_24238_lociStitched	8	108081751	108081752	1	2	0.0
1_NA_peak_11157_lociStitched	17	56013400	56013401	1	2	0.0
1_NA_peak_5327_lociStitched	11	118868068	118868069	1	2	0.0
1_NA_peak_15621_lociStitched	20	5484994	5484995	1	2	0.0
1_NA_peak_8928_lociStitched	15	76051037	76051038	1	2	0.0
1_NA_peak_2216_lociStitched	1	171810234	171810235	1	2	0.0
1_NA_peak_6178_lociStitched	12	57118906	57118907	1	2	0.0
1_NA_peak_23428_lociStitched	8	38089316	38089317	1	2	0.0
1_NA_peak_23325_lociStitched	8	18068069	18068070	1	2	0.0
1_NA_peak_25482_lociStitched	9	124963663	124963664	1	2	0.0
1_NA_peak_17783_lociStitched	3	64008808	64008809	1	2	0.0
1_NA_peak_19973_lociStitched	5	36690400	36690401	1	2	0.0
1_NA_peak_25874_lociStitched	GL000205.1	111210	111211	1	2	0.0
1_NA_peak_9325_lociStitched	16	2918334	2918335	1	2	0.0
1_NA_peak_11373_lociStitched	17	72708715	72708716	1	2	0.0
1_NA_peak_12707_lociStitched	19	18215532	18215533	1	2	0.0
1_NA_peak_9069_lociStitched	15	89010798	89010799	1	2	0.0
1_NA_peak_21959_lociStitched	6	112145010	112145011	1	2	0.0
1_NA_peak_3522_lociStitched	10	72544883	72544884	1	2	0.0
1_NA_peak_14058_lociStitched	2	60666484	60666485	1	2	0.0
1_NA_peak_404_lociStitched	1	19507653	19507654	1	2	0.0
1_NA_peak_24348_lociStitched	8	120844918	120844919	1	2	0.0
1_NA_peak_13496_lociStitched	19	57832055	57832056	1	2	0.0
1_NA_peak_3276_lociStitched	10	34828920	34828921	1	2	0.0
1_NA_peak_20257_lociStitched	5	76034682	76034683	1	2	0.0
1_NA_peak_22229_lociStitched	6	147092092	147092093	1	2	0.0
1_NA_peak_8782_lociStitched	15	66125247	66125248	1	2	0.0
1_NA_peak_14791_lociStitched	2	152494041	152494042	1	2	0.0
1_NA_peak_9152_lociStitched	15	93295381	93295382	1	2	0.0
1_NA_peak_11892_lociStitched	18	35282368	35282369	1	2	0.0
1_NA_peak_10172_lociStitched	16	88519300	88519301	1	2	0.0
1_NA_peak_18235_lociStitched	3	134326379	134326380	1	2	0.0
1_NA_peak_23853_lociStitched	8	81490566	81490567	1	2	0.0
1_NA_peak_16798_lociStitched	22	32273032	32273033	1	2	0.0
1_NA_peak_20226_lociStitched	5	73055681	73055682	1	2	0.0
1_NA_peak_15624_lociStitched	20	5639936	5639937	1	2	0.0
1_NA_peak_10495_lociStitched	17	10695307	10695308	1	2	0.0
1_NA_peak_21919_lociStitched	6	109949580	109949581	1	2	0.0
1_NA_peak_16369_lociStitched	21	36475671	36475672	1	2	0.0
1_NA_peak_4056_lociStitched	10	133575311	133575312	1	2	0.0
1_NA_peak_20045_lociStitched	5	49736867	49736868	1	2	0.0
1_NA_peak_2205_lociStitched	1	169863277	169863278	1	2	0.0
1_NA_peak_17529_lociStitched	3	44626578	44626579	1	2	0.0
1_NA_peak_2428_lociStitched	1	200124151	200124152	1	2	0.0
1_NA_peak_9035_lociStitched	15	85043654	85043655	1	2	0.0
1_NA_peak_20757_lociStitched	5	177631892	177631893	1	2	0.0
1_NA_peak_25588_lociStitched	9	131084949	131084950	1	2	0.0
1_NA_peak_526_lociStitched	1	26146813	26146814	1	2	0.0
1_NA_peak_5492_lociStitched	12	2800816	2800817	1	2	0.0
1_NA_peak_11095_lociStitched	17	48411288	48411289	1	2	0.0
1_NA_peak_12068_lociStitched	18	67956534	67956535	1	2	0.0
1_NA_peak_16908_lociStitched	22	39437145	39437146	1	2	0.0
1_NA_peak_9790_lociStitched	16	48278572	48278573	1	2	0.0
1_NA_peak_8582_lociStitched	15	48674427	48674428	1	2	0.0
1_NA_peak_25197_lociStitched	9	84226717	84226718	1	2	0.0
1_NA_peak_4073_lociStitched	10	134516583	134516584	1	2	0.0
1_NA_peak_18489_lociStitched	3	171848351	171848352	1	2	0.0
1_NA_peak_14342_lociStitched	2	87477597	87477598	1	2	0.0
1_NA_peak_6666_lociStitched	12	118794613	118794614	1	2	0.0
1_NA_peak_16731_lociStitched	22	28193442	28193443	1	2	0.0
1_NA_peak_15646_lociStitched	20	7860899	7860900	1	2	0.0
1_NA_peak_11_lociStitched	1	848550	848551	1	2	0.0
1_NA_peak_3780_lociStitched	10	99447463	99447464	1	2	0.0
1_NA_peak_22587_lociStitched	7	27701929	27701930	1	2	0.0
1_NA_peak_21136_lociStitched	6	25342637	25342638	1	2	0.0
1_NA_peak_18252_lociStitched	3	137906290	137906291	1	2	0.0
1_NA_peak_11824_lociStitched	18	23098564	23098565	1	2	0.0
1_NA_peak_16856_lociStitched	22	37663408	37663409	1	2	0.0
1_NA_peak_26729_lociStitched	X	123351729	123351730	1	2	0.0
1_NA_peak_11774_lociStitched	18	13611698	13611699	1	2	0.0
1_NA_peak_12958_lociStitched	19	38826675	38826676	1	2	0.0
1_NA_peak_24065_lociStitched	8	99857076	99857077	1	2	0.0
1_NA_peak_18216_lociStitched	3	132379317	132379318	1	2	0.0
1_NA_peak_16843_lociStitched	22	37171895	37171896	1	2	0.0
1_NA_peak_24867_lociStitched	9	14693049	14693050	1	2	0.0
1_NA_peak_21478_lociStitched	6	36795066	36795067	1	2	0.0
1_NA_peak_2708_lociStitched	1	226538172	226538173	1	2	0.0
1_NA_peak_3670_lociStitched	10	90882838	90882839	1	2	0.0
1_NA_peak_19742_lociStitched	4	172088557	172088558	1	2	0.0
1_NA_peak_21908_lociStitched	6	109441727	109441728	1	2	0.0
1_NA_peak_22113_lociStitched	6	136871425	136871426	1	2	0.0
1_NA_peak_15788_lociStitched	20	24081090	24081091	1	2	0.0
1_NA_peak_22762_lociStitched	7	65909443	65909444	1	2	0.0
1_NA_peak_14974_lociStitched	2	177134332	177134333	1	2	0.0
1_NA_peak_20521_lociStitched	5	138897526	138897527	1	2	0.0
1_NA_peak_6864_lociStitched	12	133083848	133083849	1	2	0.0
1_NA_peak_12928_lociStitched	19	37663433	37663434	1	2	0.0
1_NA_peak_22608_lociStitched	7	30634698	30634699	1	2	0.0
1_NA_peak_3176_lociStitched	10	23829964	23829965	1	2	0.0
1_NA_peak_5439_lociStitched	11	129872589	129872590	1	2	0.0
1_NA_peak_18100_lociStitched	3	124449487	124449488	1	2	0.0
1_NA_peak_24454_lociStitched	8	126104276	126104277	1	2	0.0
1_NA_peak_6179_lociStitched	12	57335216	57335217	1	2	0.0
1_NA_peak_8605_lociStitched	15	50426581	50426582	1	2	0.0
1_NA_peak_10480_lociStitched	17	9290780	9290781	1	2	0.0
1_NA_peak_2222_lociStitched	1	172350429	172350430	1	2	0.0
1_NA_peak_4312_lociStitched	11	14695886	14695887	1	2	0.0
1_NA_peak_5126_lociStitched	11	93257494	93257495	1	2	0.0
1_NA_peak_24978_lociStitched	9	35276921	35276922	1	2	0.0
1_NA_peak_14223_lociStitched	2	71299806	71299807	1	2	0.0
1_NA_peak_4372_lociStitched	11	28364905	28364906	1	2	0.0
1_NA_peak_6501_lociStitched	12	105501800	105501801	1	2	0.0
1_NA_peak_14965_lociStitched	2	175483003	175483004	1	2	0.0
1_NA_peak_7981_lociStitched	14	74769576	74769577	1	2	0.0
1_NA_peak_24444_lociStitched	8	125784870	125784871	1	2	0.0
1_NA_peak_9086_lociStitched	15	90206954	90206955	1	2	0.0
1_NA_peak_11868_lociStitched	18	32658215	32658216	1	2	0.0
1_NA_peak_6411_lociStitched	12	94362999	94363000	1	2	0.0
1_NA_peak_23121_lociStitched	7	130610371	130610372	1	2	0.0
1_NA_peak_14427_lociStitched	2	96908020	96908021	1	2	0.0
1_NA_peak_18438_lociStitched	3	159696049	159696050	1	2	0.0
1_NA_peak_5677_lociStitched	12	10826486	10826487	1	2	0.0
1_NA_peak_23811_lociStitched	8	74658551	74658552	1	2	0.0
1_NA_peak_23410_lociStitched	8	33370874	33370875	1	2	0.0
1_NA_peak_5235_lociStitched	11	111473403	111473404	1	2	0.0
1_NA_peak_10050_lociStitched	16	74330876	74330877	1	2	0.0
1_NA_peak_6313_lociStitched	12	72233726	72233727	1	2	0.0
1_NA_peak_22183_lociStitched	6	142717335	142717336	1	2	0.0
1_NA_peak_3686_lociStitched	10	92631807	92631808	1	2	0.0
1_NA_peak_3144_lociStitched	10	18872335	18872336	1	2	0.0
1_NA_peak_23579_lociStitched	8	55014147	55014148	1	2	0.0
1_NA_peak_7171_lociStitched	13	48575236	48575237	1	2	0.0
1_NA_peak_12227_lociStitched	19	2552582	2552583	1	2	0.0
1_NA_peak_20177_lociStitched	5	68530952	68530953	1	2	0.0
1_NA_peak_9431_lociStitched	16	11904118	11904119	1	2	0.0
1_NA_peak_11688_lociStitched	18	7461582	7461583	1	2	0.0
1_NA_peak_16632_lociStitched	22	20460301	20460302	1	2	0.0
1_NA_peak_2934_lociStitched	10	1635130	1635131	1	2	0.0
1_NA_peak_15257_lociStitched	2	217171872	217171873	1	2	0.0
1_NA_peak_16728_lociStitched	22	27013905	27013906	1	2	0.0
1_NA_peak_7474_lociStitched	13	112262989	112262990	1	2	0.0
1_NA_peak_9546_lociStitched	16	23376658	23376659	1	2	0.0
1_NA_peak_5203_lociStitched	11	107328276	107328277	1	2	0.0
1_NA_peak_2454_lociStitched	1	201718197	201718198	1	2	0.0
1_NA_peak_13725_lociStitched	2	25195287	25195288	1	2	0.0
1_NA_peak_17403_lociStitched	3	32822915	32822916	1	2	0.0
1_NA_peak_10593_lociStitched	17	20180270	20180271	1	2	0.0
1_NA_peak_5150_lociStitched	11	94884015	94884016	1	2	0.0
1_NA_peak_14113_lociStitched	2	64631577	64631578	1	2	0.0
1_NA_peak_2331_lociStitched	1	184020613	184020614	1	2	0.0
1_NA_peak_12105_lociStitched	18	74920732	74920733	1	2	0.0
1_NA_peak_11303_lociStitched	17	64795421	64795422	1	2	0.0
1_NA_peak_7392_lociStitched	13	97874718	97874719	1	2	0.0
1_NA_peak_22643_lociStitched	7	36215588	36215589	1	2	0.0
1_NA_peak_15251_lociStitched	2	216781616	216781617	1	2	0.0
1_NA_peak_14633_lociStitched	2	114733950	114733951	1	2	0.0
1_NA_peak_14842_lociStitched	2	159920933	159920934	1	2	0.0
1_NA_peak_4242_lociStitched	11	9286438	9286439	1	2	0.0
1_NA_peak_6718_lociStitched	12	121975591	121975592	1	2	0.0
1_NA_peak_15843_lociStitched	20	31331121	31331122	1	2	0.0
1_NA_peak_11840_lociStitched	18	29078315	29078316	1	2	0.0
1_NA_peak_15799_lociStitched	20	25342768	25342769	1	2	0.0
1_NA_peak_18326_lociStitched	3	149058354	149058355	1	2	0.0
1_NA_peak_6060_lociStitched	12	53343029	53343030	1	2	0.0
1_NA_peak_15138_lociStitched	2	200094518	200094519	1	2	0.0
1_NA_peak_23103_lociStitched	7	128578359	128578360	1	2	0.0
1_NA_peak_2894_lociStitched	1	247335049	247335050	1	2	0.0
1_NA_peak_20144_lociStitched	5	64779067	64779068	1	2	0.0
1_NA_peak_22703_lociStitched	7	44836403	44836404	1	2	0.0
1_NA_peak_14779_lociStitched	2	149402430	149402431	1	2	0.0
1_NA_peak_8333_lociStitched	15	22000447	22000448	1	2	0.0
1_NA_peak_13973_lociStitched	2	47403829	47403830	1	2	0.0
1_NA_peak_18253_lociStitched	3	138048324	138048325	1	2	0.0
1_NA_peak_17898_lociStitched	3	100053829	100053830	1	2	0.0
1_NA_peak_12827_lociStitched	19	31378064	31378065	1	2	0.0
1_NA_peak_18521_lociStitched	3	177632071	177632072	1	2	0.0
1_NA_peak_1116_lociStitched	1	54358856	54358857	1	2	0.0
1_NA_peak_2564_lociStitched	1	209957708	209957709	1	2	0.0
1_NA_peak_24211_lociStitched	8	106558286	106558287	1	2	0.0
1_NA_peak_26282_lociStitched	X	41464655	41464656	1	2	0.0
1_NA_peak_20400_lociStitched	5	112073680	112073681	1	2	0.0
1_NA_peak_2311_lociStitched	1	182038577	182038578	1	2	0.0
1_NA_peak_25695_lociStitched	9	135820114	135820115	1	2	0.0
1_NA_peak_26579_lociStitched	X	73511763	73511764	1	2	0.0
1_NA_peak_6655_lociStitched	12	117478593	117478594	1	2	0.0
1_NA_peak_3940_lociStitched	10	115962711	115962712	1	2	0.0
1_NA_peak_22217_lociStitched	6	144537505	144537506	1	2	0.0
1_NA_peak_26792_lociStitched	X	146994008	146994009	1	2	0.0
1_NA_peak_20104_lociStitched	5	58880825	58880826	1	2	0.0
1_NA_peak_2455_lociStitched	1	201798490	201798491	1	2	0.0
1_NA_peak_18269_lociStitched	3	140661235	140661236	1	2	0.0
1_NA_peak_20542_lociStitched	5	141229540	141229541	1	2	0.0
1_NA_peak_23173_lociStitched	7	142379151	142379152	1	2	0.0
1_NA_peak_18483_lociStitched	3	170587713	170587714	1	2	0.0
1_NA_peak_5737_lociStitched	12	15063702	15063703	1	2	0.0
1_NA_peak_5700_lociStitched	12	12743200	12743201	1	2	0.0
1_NA_peak_2801_lociStitched	1	234860730	234860731	1	2	0.0
1_NA_peak_12399_lociStitched	19	8565605	8565606	1	2	0.0
1_NA_peak_20773_lociStitched	5	178729830	178729831	1	2	0.0
1_NA_peak_1589_lociStitched	1	115259226	115259227	1	2	0.0
1_NA_peak_15497_lociStitched	2	242641041	242641042	1	2	0.0
1_NA_peak_23434_lociStitched	8	38662028	38662029	1	2	0.0
1_NA_peak_20919_lociStitched	6	6759443	6759444	1	2	0.0
1_NA_peak_17025_lociStitched	22	43875815	43875816	1	2	0.0
1_NA_peak_20634_lociStitched	5	159806318	159806319	1	2	0.0
1_NA_peak_4413_lociStitched	11	34288495	34288496	1	2	0.0
1_NA_peak_26341_lociStitched	X	46062015	46062016	1	2	0.0
1_NA_peak_26225_lociStitched	X	39351152	39351153	1	2	0.0
1_NA_peak_2471_lociStitched	1	202896241	202896242	1	2	0.0
1_NA_peak_3817_lociStitched	10	102937459	102937460	1	2	0.0
1_NA_peak_2828_lociStitched	1	236188532	236188533	1	2	0.0
1_NA_peak_5525_lociStitched	12	5043061	5043062	1	2	0.0
1_NA_peak_23542_lociStitched	8	50279287	50279288	1	2	0.0
1_NA_peak_3392_lociStitched	10	49785519	49785520	1	2	0.0
1_NA_peak_829_lociStitched	1	38679416	38679417	1	2	0.0
1_NA_peak_20465_lociStitched	5	131892968	131892969	1	2	0.0
1_NA_peak_22934_lociStitched	7	99595129	99595130	1	2	0.0
1_NA_peak_5693_lociStitched	12	12162835	12162836	1	2	0.0
1_NA_peak_17228_lociStitched	3	11330733	11330734	1	2	0.0
1_NA_peak_1097_lociStitched	1	53068095	53068096	1	2	0.0
1_NA_peak_17312_lociStitched	3	17341930	17341931	1	2	0.0
1_NA_peak_17843_lociStitched	3	72496001	72496002	1	2	0.0
1_NA_peak_22518_lociStitched	7	16101789	16101790	1	2	0.0
1_NA_peak_16924_lociStitched	22	39859077	39859078	1	2	0.0
1_NA_peak_15883_lociStitched	20	34042758	34042759	1	2	0.0
1_NA_peak_9905_lociStitched	16	58767789	58767790	1	2	0.0
1_NA_peak_7877_lociStitched	14	65696647	65696648	1	2	0.0
1_NA_peak_11431_lociStitched	17	74249100	74249101	1	2	0.0
1_NA_peak_3925_lociStitched	10	114206871	114206872	1	2	0.0
1_NA_peak_203_lociStitched	1	7786052	7786053	1	2	0.0
1_NA_peak_12071_lociStitched	18	71201679	71201680	1	2	0.0
1_NA_peak_19337_lociStitched	4	89879441	89879442	1	2	0.0
1_NA_peak_13876_lociStitched	2	39103207	39103208	1	2	0.0
1_NA_peak_8370_lociStitched	15	30028691	30028692	1	2	0.0
1_NA_peak_19910_lociStitched	5	21459779	21459780	1	2	0.0
1_NA_peak_24381_lociStitched	8	122527214	122527215	1	2	0.0
1_NA_peak_8583_lociStitched	15	48743599	48743600	1	2	0.0
1_NA_peak_20712_lociStitched	5	175322009	175322010	1	2	0.0
1_NA_peak_21926_lociStitched	6	110736284	110736285	1	2	0.0
1_NA_peak_11429_lociStitched	17	74118045	74118046	1	2	0.0
1_NA_peak_15057_lociStitched	2	190526366	190526367	1	2	0.0
1_NA_peak_19387_lociStitched	4	101817060	101817061	1	2	0.0
1_NA_peak_4615_lociStitched	11	61510469	61510470	1	2	0.0
1_NA_peak_3934_lociStitched	10	115439819	115439820	1	2	0.0
1_NA_peak_18207_lociStitched	3	131964984	131964985	1	2	0.0
1_NA_peak_3288_lociStitched	10	36828068	36828069	1	2	0.0
1_NA_peak_18627_lociStitched	3	186670577	186670578	1	2	0.0
1_NA_peak_9058_lociStitched	15	86211718	86211719	1	2	0.0
1_NA_peak_3590_lociStitched	10	77371666	77371667	1	2	0.0
1_NA_peak_18736_lociStitched	3	197243822	197243823	1	2	0.0
1_NA_peak_6707_lociStitched	12	121648048	121648049	1	2	0.0
1_NA_peak_26600_lociStitched	X	77394865	77394866	1	2	0.0
1_NA_peak_535_lociStitched	1	26342323	26342324	1	2	0.0
1_NA_peak_19385_lociStitched	4	101479348	101479349	1	2	0.0
1_NA_peak_3641_lociStitched	10	88636917	88636918	1	2	0.0
1_NA_peak_26067_lociStitched	X	12907445	12907446	1	2	0.0
1_NA_peak_21679_lociStitched	6	57086793	57086794	1	2	0.0
1_NA_peak_22903_lociStitched	7	94139322	94139323	1	2	0.0
1_NA_peak_17621_lociStitched	3	49044980	49044981	1	2	0.0
1_NA_peak_16717_lociStitched	22	25801660	25801661	1	2	0.0
1_NA_peak_4834_lociStitched	11	66610658	66610659	1	2	0.0
1_NA_peak_25149_lociStitched	9	74920893	74920894	1	2	0.0
1_NA_peak_18196_lociStitched	3	130446270	130446271	1	2	0.0
1_NA_peak_19957_lociStitched	5	35618293	35618294	1	2	0.0
1_NA_peak_8599_lociStitched	15	50108601	50108602	1	2	0.0
1_NA_peak_18973_lociStitched	4	37893058	37893059	1	2	0.0
1_NA_peak_4863_lociStitched	11	67351491	67351492	1	2	0.0
1_NA_peak_8117_lociStitched	14	90723147	90723148	1	2	0.0
1_NA_peak_14222_lociStitched	2	71221774	71221775	1	2	0.0
1_NA_peak_22443_lociStitched	7	1553351	1553352	1	2	0.0
1_NA_peak_5041_lociStitched	11	76886986	76886987	1	2	0.0
1_NA_peak_1812_lociStitched	1	150090700	150090701	1	2	0.0
