REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mapped_sorted.bam
1_NA_peak_7633_lociStitched	14	22956916	22956917	1	2	0.0
1_NA_peak_9682_lociStitched	16	28750630	28750631	1	2	0.0
1_NA_peak_15088_lociStitched	2	177264336	177264337	1	2	0.0
1_NA_peak_15446_lociStitched	2	229921585	229921586	1	2	0.0
1_NA_peak_26171_lociStitched	X	95019	95020	1	2	0.0
1_NA_peak_460_lociStitched	1	22885164	22885165	1	2	0.0
1_NA_peak_3505_lociStitched	10	61765285	61765286	1	2	0.0
1_NA_peak_22271_lociStitched	6	122471603	122471604	1	2	0.0
1_NA_peak_22050_lociStitched	6	87732362	87732363	1	2	0.0
1_NA_peak_19014_lociStitched	4	6674333	6674334	1	2	0.0
1_NA_peak_9000_lociStitched	15	75758688	75758689	1	2	0.0
1_NA_peak_8044_lociStitched	14	74085173	74085174	1	2	0.0
1_NA_peak_10790_lociStitched	17	31058908	31058909	1	2	0.0
1_NA_peak_15619_lociStitched	20	310317	310318	1	2	0.0
1_NA_peak_13212_lociStitched	19	43901759	43901760	1	2	0.0
1_NA_peak_20297_lociStitched	5	55440187	55440188	1	2	0.0
1_NA_peak_19488_lociStitched	4	86472892	86472893	1	2	0.0
1_NA_peak_12001_lociStitched	18	41937475	41937476	1	2	0.0
1_NA_peak_8792_lociStitched	15	63189822	63189823	1	2	0.0
1_NA_peak_4215_lociStitched	11	2377866	2377867	1	2	0.0
1_NA_peak_1141_lociStitched	1	55245443	55245444	1	2	0.0
1_NA_peak_4495_lociStitched	11	35304259	35304260	1	2	0.0
1_NA_peak_5965_lociStitched	12	42144566	42144567	1	2	0.0
1_NA_peak_23384_lociStitched	7	138460641	138460642	1	2	0.0
1_NA_peak_2113_lociStitched	1	160707407	160707408	1	2	0.0
1_NA_peak_6009_lociStitched	12	47963787	47963788	1	2	0.0
1_NA_peak_10643_lociStitched	17	18363217	18363218	1	2	0.0
1_NA_peak_16100_lociStitched	20	44610388	44610389	1	2	0.0
1_NA_peak_15400_lociStitched	2	218896951	218896952	1	2	0.0
1_NA_peak_20382_lociStitched	5	66144398	66144399	1	2	0.0
1_NA_peak_13087_lociStitched	19	38264674	38264675	1	2	0.0
1_NA_peak_2744_lociStitched	1	226308955	226308956	1	2	0.0
1_NA_peak_25826_lociStitched	9	128922460	128922461	1	2	0.0
1_NA_peak_12160_lociStitched	18	64202895	64202896	1	2	0.0
1_NA_peak_9857_lociStitched	16	47461214	47461215	1	2	0.0
1_NA_peak_15281_lociStitched	2	201781485	201781486	1	2	0.0
1_NA_peak_9510_lociStitched	16	12366687	12366688	1	2	0.0
1_NA_peak_2013_lociStitched	1	155688922	155688923	1	2	0.0
1_NA_peak_19808_lociStitched	4	145619205	145619206	1	2	0.0
1_NA_peak_16012_lociStitched	20	35664739	35664740	1	2	0.0
1_NA_peak_25457_lociStitched	9	88778326	88778327	1	2	0.0
1_NA_peak_16989_lociStitched	22	35257625	35257626	1	2	0.0
1_NA_peak_4549_lociStitched	11	46281574	46281575	1	2	0.0
1_NA_peak_26361_lociStitched	X	20394855	20394856	1	2	0.0
1_NA_peak_2842_lociStitched	1	234894184	234894185	1	2	0.0
1_NA_peak_9677_lociStitched	16	28554090	28554091	1	2	0.0
1_NA_peak_9091_lociStitched	15	82490172	82490173	1	2	0.0
1_NA_peak_13556_lociStitched	19	54883180	54883181	1	2	0.0
1_NA_peak_20088_lociStitched	5	17527662	17527663	1	2	0.0
1_NA_peak_22072_lociStitched	6	89910647	89910648	1	2	0.0
1_NA_peak_17728_lociStitched	3	45560688	45560689	1	2	0.0
1_NA_peak_17551_lociStitched	3	28635965	28635966	1	2	0.0
1_NA_peak_15550_lociStitched	2	237859698	237859699	1	2	0.0
1_NA_peak_25397_lociStitched	9	77979112	77979113	1	2	0.0
1_NA_peak_21538_lociStitched	6	30782325	30782326	1	2	0.0
1_NA_peak_3137_lociStitched	10	14185335	14185336	1	2	0.0
1_NA_peak_4006_lociStitched	10	114822238	114822239	1	2	0.0
1_NA_peak_21227_lociStitched	6	13005689	13005690	1	2	0.0
1_NA_peak_16027_lociStitched	20	36270973	36270974	1	2	0.0
1_NA_peak_17205_lociStitched	22	43479935	43479936	1	2	0.0
1_NA_peak_15893_lociStitched	20	24949632	24949633	1	2	0.0
1_NA_peak_2266_lociStitched	1	172663589	172663590	1	2	0.0
1_NA_peak_6422_lociStitched	12	89469825	89469826	1	2	0.0
1_NA_peak_4312_lociStitched	11	9384834	9384835	1	2	0.0
1_NA_peak_3594_lociStitched	10	71714417	71714418	1	2	0.0
1_NA_peak_10195_lociStitched	16	84145030	84145031	1	2	0.0
1_NA_peak_22429_lociStitched	6	142186144	142186145	1	2	0.0
1_NA_peak_6524_lociStitched	12	101856135	101856136	1	2	0.0
1_NA_peak_17673_lociStitched	3	42152841	42152842	1	2	0.0
1_NA_peak_23535_lociStitched	8	10710426	10710427	1	2	0.0
1_NA_peak_23010_lociStitched	7	66592236	66592237	1	2	0.0
1_NA_peak_20700_lociStitched	5	132737175	132737176	1	2	0.0
1_NA_peak_4413_lociStitched	11	18476400	18476401	1	2	0.0
1_NA_peak_24722_lociStitched	8	127794669	127794670	1	2	0.0
1_NA_peak_21682_lociStitched	6	34913328	34913329	1	2	0.0
1_NA_peak_17054_lociStitched	22	38009138	38009139	1	2	0.0
1_NA_peak_15970_lociStitched	20	32777441	32777442	1	2	0.0
1_NA_peak_15568_lociStitched	2	238777239	238777240	1	2	0.0
1_NA_peak_21122_lociStitched	6	3068697	3068698	1	2	0.0
1_NA_peak_14009_lociStitched	2	38876057	38876058	1	2	0.0
1_NA_peak_21183_lociStitched	6	7910298	7910299	1	2	0.0
1_NA_peak_13722_lociStitched	2	3575527	3575528	1	2	0.0
1_NA_peak_10645_lociStitched	17	18625435	18625436	1	2	0.0
1_NA_peak_22315_lociStitched	6	132592541	132592542	1	2	0.0
1_NA_peak_22581_lociStitched	6	157823903	157823904	1	2	0.0
1_NA_peak_9727_lociStitched	16	29995937	29995938	1	2	0.0
1_NA_peak_23232_lociStitched	7	102364066	102364067	1	2	0.0
1_NA_peak_5363_lociStitched	11	118338921	118338922	1	2	0.0
1_NA_peak_14960_lociStitched	2	159778971	159778972	1	2	0.0
1_NA_peak_26655_lociStitched	X	52261798	52261799	1	2	0.0
1_NA_peak_23111_lociStitched	7	85472168	85472169	1	2	0.0
1_NA_peak_7223_lociStitched	13	46953385	46953386	1	2	0.0
1_NA_peak_21519_lociStitched	6	30345372	30345373	1	2	0.0
1_NA_peak_16824_lociStitched	22	20886445	20886446	1	2	0.0
1_NA_peak_19942_lociStitched	4	174420910	174420911	1	2	0.0
1_NA_peak_16952_lociStitched	22	30668122	30668123	1	2	0.0
1_NA_peak_2728_lociStitched	1	225817522	225817523	1	2	0.0
1_NA_peak_20075_lociStitched	5	14810025	14810026	1	2	0.0
1_NA_peak_18203_lociStitched	3	114111412	114111413	1	2	0.0
1_NA_peak_9419_lociStitched	16	3235315	3235316	1	2	0.0
1_NA_peak_5114_lociStitched	11	78574518	78574519	1	2	0.0
1_NA_peak_15230_lociStitched	2	197281950	197281951	1	2	0.0
1_NA_peak_20401_lociStitched	5	68711353	68711354	1	2	0.0
1_NA_peak_12818_lociStitched	19	18117562	18117563	1	2	0.0
1_NA_peak_22654_lociStitched	6	169702331	169702332	1	2	0.0
1_NA_peak_19807_lociStitched	4	145503165	145503166	1	2	0.0
1_NA_peak_18006_lociStitched	3	71496638	71496639	1	2	0.0
1_NA_peak_10550_lociStitched	17	8778687	8778688	1	2	0.0
1_NA_peak_14584_lociStitched	2	98759169	98759170	1	2	0.0
1_NA_peak_1787_lociStitched	1	147600320	147600321	1	2	0.0
1_NA_peak_2099_lociStitched	1	160248769	160248770	1	2	0.0
1_NA_peak_312_lociStitched	1	12087434	12087435	1	2	0.0
1_NA_peak_3300_lociStitched	10	31929282	31929283	1	2	0.0
1_NA_peak_25642_lociStitched	9	113275843	113275844	1	2	0.0
1_NA_peak_22932_lociStitched	7	42911663	42911664	1	2	0.0
1_NA_peak_19533_lociStitched	4	89469895	89469896	1	2	0.0
1_NA_peak_11563_lociStitched	17	76968904	76968905	1	2	0.0
1_NA_peak_24614_lociStitched	8	122781974	122781975	1	2	0.0
1_NA_peak_23765_lociStitched	8	51884767	51884768	1	2	0.0
1_NA_peak_14428_lociStitched	2	84833228	84833229	1	2	0.0
1_NA_peak_15298_lociStitched	2	204026830	204026831	1	2	0.0
1_NA_peak_11267_lociStitched	17	58487759	58487760	1	2	0.0
1_NA_peak_6324_lociStitched	12	67269453	67269454	1	2	0.0
1_NA_peak_26953_lociStitched	X	134460370	134460371	1	2	0.0
1_NA_peak_5585_lociStitched	12	6075351	6075352	1	2	0.0
1_NA_peak_24105_lociStitched	8	85177304	85177305	1	2	0.0
1_NA_peak_9189_lociStitched	15	90739293	90739294	1	2	0.0
1_NA_peak_15012_lociStitched	2	168965082	168965083	1	2	0.0
1_NA_peak_23126_lociStitched	7	90596465	90596466	1	2	0.0
1_NA_peak_2794_lociStitched	1	229856266	229856267	1	2	0.0
1_NA_peak_25455_lociStitched	9	88388575	88388576	1	2	0.0
1_NA_peak_13041_lociStitched	19	36418529	36418530	1	2	0.0
1_NA_peak_1168_lociStitched	1	59146784	59146785	1	2	0.0
1_NA_peak_10689_lociStitched	17	23016420	23016421	1	2	0.0
1_NA_peak_6957_lociStitched	13	20526054	20526055	1	2	0.0
1_NA_peak_9559_lociStitched	16	18401446	18401447	1	2	0.0
1_NA_peak_17142_lociStitched	22	41022443	41022444	1	2	0.0
1_NA_peak_6411_lociStitched	12	88896493	88896494	1	2	0.0
1_NA_peak_2589_lociStitched	1	207942638	207942639	1	2	0.0
1_NA_peak_17273_lociStitched	22	46855152	46855153	1	2	0.0
1_NA_peak_25499_lociStitched	9	92877809	92877810	1	2	0.0
1_NA_peak_22288_lociStitched	6	127857650	127857651	1	2	0.0
1_NA_peak_19793_lociStitched	4	143184723	143184724	1	2	0.0
1_NA_peak_13431_lociStitched	19	49850902	49850903	1	2	0.0
1_NA_peak_22310_lociStitched	6	131281912	131281913	1	2	0.0
1_NA_peak_8547_lociStitched	15	40694909	40694910	1	2	0.0
1_NA_peak_16417_lociStitched	21	13807057	13807058	1	2	0.0
1_NA_peak_18370_lociStitched	3	129607055	129607056	1	2	0.0
1_NA_peak_9875_lociStitched	16	49755136	49755137	1	2	0.0
1_NA_peak_2803_lociStitched	1	230978561	230978562	1	2	0.0
1_NA_peak_2116_lociStitched	1	160838660	160838661	1	2	0.0
1_NA_peak_11879_lociStitched	18	13513733	13513734	1	2	0.0
1_NA_peak_25051_lociStitched	9	2765830	2765831	1	2	0.0
1_NA_peak_6458_lociStitched	12	93467655	93467656	1	2	0.0
1_NA_peak_21385_lociStitched	6	25992798	25992799	1	2	0.0
1_NA_peak_21819_lociStitched	6	43725834	43725835	1	2	0.0
1_NA_peak_21840_lociStitched	6	45377708	45377709	1	2	0.0
1_NA_peak_3417_lociStitched	10	44725264	44725265	1	2	0.0
1_NA_peak_8952_lociStitched	15	74429457	74429458	1	2	0.0
1_NA_peak_5818_lociStitched	12	18560019	18560020	1	2	0.0
1_NA_peak_15790_lociStitched	20	12153877	12153878	1	2	0.0
1_NA_peak_7018_lociStitched	13	27251417	27251418	1	2	0.0
1_NA_peak_7051_lociStitched	13	30307353	30307354	1	2	0.0
1_NA_peak_20776_lociStitched	5	141636634	141636635	1	2	0.0
1_NA_peak_24410_lociStitched	8	104330267	104330268	1	2	0.0
1_NA_peak_2685_lociStitched	1	221768651	221768652	1	2	0.0
1_NA_peak_19777_lociStitched	4	141636637	141636638	1	2	0.0
1_NA_peak_3966_lociStitched	10	110420625	110420626	1	2	0.0
1_NA_peak_13755_lociStitched	2	9843547	9843548	1	2	0.0
1_NA_peak_25701_lociStitched	9	122303526	122303527	1	2	0.0
1_NA_peak_12870_lociStitched	19	19821609	19821610	1	2	0.0
1_NA_peak_12852_lociStitched	19	19138320	19138321	1	2	0.0
1_NA_peak_3075_lociStitched	10	10138667	10138668	1	2	0.0
1_NA_peak_4298_lociStitched	11	7987545	7987546	1	2	0.0
1_NA_peak_18869_lociStitched	3	195100660	195100661	1	2	0.0
1_NA_peak_5316_lociStitched	11	114083549	114083550	1	2	0.0
1_NA_peak_17539_lociStitched	3	27345255	27345256	1	2	0.0
1_NA_peak_1875_lociStitched	1	150697008	150697009	1	2	0.0
1_NA_peak_2631_lociStitched	1	212415537	212415538	1	2	0.0
1_NA_peak_18042_lociStitched	3	82129970	82129971	1	2	0.0
1_NA_peak_24633_lociStitched	8	123708371	123708372	1	2	0.0
1_NA_peak_3635_lociStitched	10	74150964	74150965	1	2	0.0
1_NA_peak_457_lociStitched	1	22452272	22452273	1	2	0.0
1_NA_peak_16910_lociStitched	22	28029790	28029791	1	2	0.0
1_NA_peak_8471_lociStitched	15	31339576	31339577	1	2	0.0
1_NA_peak_11109_lociStitched	17	46101561	46101562	1	2	0.0
1_NA_peak_15956_lociStitched	20	32109626	32109627	1	2	0.0
1_NA_peak_21301_lociStitched	6	16987195	16987196	1	2	0.0
1_NA_peak_13635_lociStitched	19	57527550	57527551	1	2	0.0
1_NA_peak_19153_lociStitched	4	36385854	36385855	1	2	0.0
1_NA_peak_26656_lociStitched	X	52280842	52280843	1	2	0.0
1_NA_peak_22394_lociStitched	6	139277376	139277377	1	2	0.0
1_NA_peak_13947_lociStitched	2	30225475	30225476	1	2	0.0
1_NA_peak_10382_lociStitched	17	3535940	3535941	1	2	0.0
1_NA_peak_22102_lociStitched	6	104693259	104693260	1	2	0.0
1_NA_peak_4620_lociStitched	11	57792695	57792696	1	2	0.0
1_NA_peak_7259_lociStitched	13	49214776	49214777	1	2	0.0
1_NA_peak_19963_lociStitched	4	183398679	183398680	1	2	0.0
1_NA_peak_20614_lociStitched	5	106801335	106801336	1	2	0.0
1_NA_peak_14711_lociStitched	2	112584776	112584777	1	2	0.0
1_NA_peak_19587_lociStitched	4	102233167	102233168	1	2	0.0
1_NA_peak_22529_lociStitched	6	154301521	154301522	1	2	0.0
1_NA_peak_10842_lociStitched	17	35119728	35119729	1	2	0.0
1_NA_peak_3173_lociStitched	10	17527890	17527891	1	2	0.0
1_NA_peak_20603_lociStitched	5	100780216	100780217	1	2	0.0
1_NA_peak_25610_lociStitched	9	108934228	108934229	1	2	0.0
1_NA_peak_1070_lociStitched	1	51534779	51534780	1	2	0.0
1_NA_peak_25502_lociStitched	9	93058134	93058135	1	2	0.0
1_NA_peak_20167_lociStitched	5	36690299	36690300	1	2	0.0
1_NA_peak_19576_lociStitched	4	100895903	100895904	1	2	0.0
1_NA_peak_5580_lociStitched	12	4568158	4568159	1	2	0.0
1_NA_peak_22923_lociStitched	7	40550858	40550859	1	2	0.0
1_NA_peak_12965_lociStitched	19	32126048	32126049	1	2	0.0
1_NA_peak_23121_lociStitched	7	88388705	88388706	1	2	0.0
1_NA_peak_19583_lociStitched	4	101790820	101790821	1	2	0.0
1_NA_peak_19032_lociStitched	4	8603835	8603836	1	2	0.0
1_NA_peak_17259_lociStitched	22	46268150	46268151	1	2	0.0
1_NA_peak_10793_lociStitched	17	31290473	31290474	1	2	0.0
1_NA_peak_22623_lociStitched	6	161371316	161371317	1	2	0.0
1_NA_peak_16854_lociStitched	22	22508652	22508653	1	2	0.0
1_NA_peak_6269_lociStitched	12	59716717	59716718	1	2	0.0
1_NA_peak_682_lociStitched	1	31536238	31536239	1	2	0.0
1_NA_peak_17589_lociStitched	3	32781423	32781424	1	2	0.0
1_NA_peak_11643_lociStitched	17	80665392	80665393	1	2	0.0
1_NA_peak_21613_lociStitched	6	32622781	32622782	1	2	0.0
1_NA_peak_23680_lociStitched	8	40743784	40743785	1	2	0.0
1_NA_peak_18944_lociStitched	4	473997	473998	1	2	0.0
1_NA_peak_8427_lociStitched	15	27959018	27959019	1	2	0.0
1_NA_peak_20581_lociStitched	5	94544881	94544882	1	2	0.0
1_NA_peak_12947_lociStitched	19	29193335	29193336	1	2	0.0
1_NA_peak_11083_lociStitched	17	44708985	44708986	1	2	0.0
1_NA_peak_17556_lociStitched	3	29324411	29324412	1	2	0.0
1_NA_peak_2764_lociStitched	1	227887295	227887296	1	2	0.0
1_NA_peak_25330_lociStitched	9	66270335	66270336	1	2	0.0
1_NA_peak_14824_lociStitched	2	130372487	130372488	1	2	0.0
1_NA_peak_20917_lociStitched	5	172110976	172110977	1	2	0.0
1_NA_peak_21126_lociStitched	6	3355778	3355779	1	2	0.0
1_NA_peak_8793_lociStitched	15	63234374	63234375	1	2	0.0
1_NA_peak_25688_lociStitched	9	121216432	121216433	1	2	0.0
1_NA_peak_1189_lociStitched	1	61420677	61420678	1	2	0.0
1_NA_peak_12896_lociStitched	19	21767401	21767402	1	2	0.0
1_NA_peak_9507_lociStitched	16	11976214	11976215	1	2	0.0
1_NA_peak_23075_lociStitched	7	76166782	76166783	1	2	0.0
1_NA_peak_3718_lociStitched	10	87864172	87864173	1	2	0.0
1_NA_peak_14017_lociStitched	2	39779111	39779112	1	2	0.0
1_NA_peak_22881_lociStitched	7	33109133	33109134	1	2	0.0
1_NA_peak_5850_lociStitched	12	24491150	24491151	1	2	0.0
1_NA_peak_22494_lociStitched	6	149566607	149566608	1	2	0.0
1_NA_peak_16556_lociStitched	21	36320401	36320402	1	2	0.0
1_NA_peak_1885_lociStitched	1	150926482	150926483	1	2	0.0
1_NA_peak_19524_lociStitched	4	88880276	88880277	1	2	0.0
1_NA_peak_15702_lociStitched	20	4371605	4371606	1	2	0.0
1_NA_peak_2480_lociStitched	1	200891323	200891324	1	2	0.0
1_NA_peak_18540_lociStitched	3	150926105	150926106	1	2	0.0
1_NA_peak_24197_lociStitched	8	93992089	93992090	1	2	0.0
1_NA_peak_14053_lociStitched	2	43426879	43426880	1	2	0.0
1_NA_peak_13712_lociStitched	2	3181092	3181093	1	2	0.0
1_NA_peak_5749_lociStitched	12	11875483	11875484	1	2	0.0
1_NA_peak_20421_lociStitched	5	70415517	70415518	1	2	0.0
1_NA_peak_5062_lociStitched	11	75159804	75159805	1	2	0.0
1_NA_peak_12010_lociStitched	18	45806750	45806751	1	2	0.0
1_NA_peak_3090_lociStitched	10	11632154	11632155	1	2	0.0
1_NA_peak_11897_lociStitched	18	22933496	22933497	1	2	0.0
1_NA_peak_25235_lociStitched	9	35910817	35910818	1	2	0.0
1_NA_peak_18025_lociStitched	3	72446832	72446833	1	2	0.0
1_NA_peak_3982_lociStitched	10	112754203	112754204	1	2	0.0
1_NA_peak_20498_lociStitched	5	77882585	77882586	1	2	0.0
1_NA_peak_12919_lociStitched	19	25506983	25506984	1	2	0.0
1_NA_peak_2714_lociStitched	1	224539816	224539817	1	2	0.0
1_NA_peak_25931_lociStitched	9	133788841	133788842	1	2	0.0
1_NA_peak_3275_lociStitched	10	30487725	30487726	1	2	0.0
1_NA_peak_1139_lociStitched	1	54887019	54887020	1	2	0.0
1_NA_peak_26459_lociStitched	X	40267328	40267329	1	2	0.0
1_NA_peak_10340_lociStitched	17	1684658	1684659	1	2	0.0
1_NA_peak_6740_lociStitched	12	120581233	120581234	1	2	0.0
1_NA_peak_25293_lociStitched	9	42972341	42972342	1	2	0.0
1_NA_peak_11171_lociStitched	17	49362102	49362103	1	2	0.0
1_NA_peak_14947_lociStitched	2	158835708	158835709	1	2	0.0
1_NA_peak_24973_lociStitched	8	144012474	144012475	1	2	0.0
1_NA_peak_16704_lociStitched	21	45364411	45364412	1	2	0.0
1_NA_peak_11657_lociStitched	17	81160435	81160436	1	2	0.0
1_NA_peak_1201_lociStitched	1	62796988	62796989	1	2	0.0
1_NA_peak_26678_lociStitched	X	54182695	54182696	1	2	0.0
1_NA_peak_21866_lociStitched	6	47477949	47477950	1	2	0.0
1_NA_peak_6396_lociStitched	12	82965695	82965696	1	2	0.0
1_NA_peak_6286_lociStitched	12	63780032	63780033	1	2	0.0
1_NA_peak_3624_lociStitched	10	73413825	73413826	1	2	0.0
1_NA_peak_24849_lociStitched	8	140424525	140424526	1	2	0.0
1_NA_peak_22495_lociStitched	6	149648578	149648579	1	2	0.0
1_NA_peak_3136_lociStitched	10	13786656	13786657	1	2	0.0
1_NA_peak_23110_lociStitched	7	85243076	85243077	1	2	0.0
1_NA_peak_7520_lociStitched	13	109130949	109130950	1	2	0.0
1_NA_peak_1821_lociStitched	1	149255366	149255367	1	2	0.0
1_NA_peak_13480_lociStitched	19	52028259	52028260	1	2	0.0
1_NA_peak_10563_lociStitched	17	9974984	9974985	1	2	0.0
1_NA_peak_23453_lociStitched	7	150405092	150405093	1	2	0.0
1_NA_peak_26795_lociStitched	X	79066315	79066316	1	2	0.0
1_NA_peak_8155_lociStitched	14	89041028	89041029	1	2	0.0
1_NA_peak_4386_lociStitched	11	15261218	15261219	1	2	0.0
1_NA_peak_14217_lociStitched	2	61977809	61977810	1	2	0.0
1_NA_peak_23591_lociStitched	8	23050033	23050034	1	2	0.0
1_NA_peak_7090_lociStitched	13	36320467	36320468	1	2	0.0
1_NA_peak_25565_lociStitched	9	99906772	99906773	1	2	0.0
1_NA_peak_18879_lociStitched	3	195856882	195856883	1	2	0.0
1_NA_peak_16025_lociStitched	20	36064481	36064482	1	2	0.0
1_NA_peak_18578_lociStitched	3	153892055	153892056	1	2	0.0
1_NA_peak_17007_lociStitched	22	36123864	36123865	1	2	0.0
1_NA_peak_18215_lociStitched	3	119240781	119240782	1	2	0.0
1_NA_peak_2775_lociStitched	1	228406490	228406491	1	2	0.0
1_NA_peak_3644_lociStitched	10	74898689	74898690	1	2	0.0
1_NA_peak_24210_lociStitched	8	94640708	94640709	1	2	0.0
1_NA_peak_4979_lociStitched	11	70364855	70364856	1	2	0.0
1_NA_peak_22431_lociStitched	6	142396198	142396199	1	2	0.0
1_NA_peak_7846_lociStitched	14	54441184	54441185	1	2	0.0
1_NA_peak_3945_lociStitched	10	104232161	104232162	1	2	0.0
1_NA_peak_17946_lociStitched	3	58537189	58537190	1	2	0.0
1_NA_peak_7473_lociStitched	13	99087590	99087591	1	2	0.0
1_NA_peak_20649_lociStitched	5	119452903	119452904	1	2	0.0
1_NA_peak_4368_lociStitched	11	13923560	13923561	1	2	0.0
1_NA_peak_24548_lociStitched	8	117831587	117831588	1	2	0.0
1_NA_peak_25421_lociStitched	9	83708113	83708114	1	2	0.0
1_NA_peak_19647_lociStitched	4	112145644	112145645	1	2	0.0
1_NA_peak_6885_lociStitched	12	130571815	130571816	1	2	0.0
1_NA_peak_11382_lociStitched	17	64599278	64599279	1	2	0.0
1_NA_peak_911_lociStitched	1	41891055	41891056	1	2	0.0
1_NA_peak_9275_lociStitched	15	99806664	99806665	1	2	0.0
1_NA_peak_7804_lociStitched	14	50312434	50312435	1	2	0.0
1_NA_peak_19779_lociStitched	4	142292211	142292212	1	2	0.0
1_NA_peak_13774_lociStitched	2	11465974	11465975	1	2	0.0
1_NA_peak_20625_lociStitched	5	110739242	110739243	1	2	0.0
1_NA_peak_24320_lociStitched	8	100559544	100559545	1	2	0.0
1_NA_peak_4169_lociStitched	11	406776	406777	1	2	0.0
1_NA_peak_19667_lociStitched	4	118174971	118174972	1	2	0.0
1_NA_peak_3608_lociStitched	10	72332540	72332541	1	2	0.0
1_NA_peak_25244_lociStitched	9	36401096	36401097	1	2	0.0
1_NA_peak_13907_lociStitched	2	27489537	27489538	1	2	0.0
1_NA_peak_8288_lociStitched	14	100640288	100640289	1	2	0.0
1_NA_peak_9590_lociStitched	16	21116164	21116165	1	2	0.0
1_NA_peak_5849_lociStitched	12	24227358	24227359	1	2	0.0
1_NA_peak_25702_lociStitched	9	122348321	122348322	1	2	0.0
1_NA_peak_20424_lociStitched	5	70464385	70464386	1	2	0.0
1_NA_peak_13807_lociStitched	2	18560266	18560267	1	2	0.0
1_NA_peak_15350_lociStitched	2	210171147	210171148	1	2	0.0
1_NA_peak_19892_lociStitched	4	163591436	163591437	1	2	0.0
1_NA_peak_843_lociStitched	1	39576532	39576533	1	2	0.0
1_NA_peak_18448_lociStitched	3	138687757	138687758	1	2	0.0
1_NA_peak_342_lociStitched	1	15328731	15328732	1	2	0.0
1_NA_peak_4223_lociStitched	11	2700559	2700560	1	2	0.0
1_NA_peak_1133_lociStitched	1	54572304	54572305	1	2	0.0
1_NA_peak_9038_lociStitched	15	78540540	78540541	1	2	0.0
1_NA_peak_10713_lociStitched	17	27491474	27491475	1	2	0.0
1_NA_peak_6689_lociStitched	12	113966139	113966140	1	2	0.0
1_NA_peak_12054_lociStitched	18	49460499	49460500	1	2	0.0
1_NA_peak_3395_lociStitched	10	42782571	42782572	1	2	0.0
1_NA_peak_3299_lociStitched	10	31896858	31896859	1	2	0.0
1_NA_peak_13126_lociStitched	19	40056092	40056093	1	2	0.0
1_NA_peak_8437_lociStitched	15	29736495	29736496	1	2	0.0
1_NA_peak_11967_lociStitched	18	35026208	35026209	1	2	0.0
1_NA_peak_5317_lociStitched	11	114111777	114111778	1	2	0.0
1_NA_peak_5130_lociStitched	11	84686114	84686115	1	2	0.0
1_NA_peak_12105_lociStitched	18	56374563	56374564	1	2	0.0
1_NA_peak_2590_lociStitched	1	207959332	207959333	1	2	0.0
1_NA_peak_14219_lociStitched	2	62039924	62039925	1	2	0.0
1_NA_peak_18850_lociStitched	3	191329574	191329575	1	2	0.0
1_NA_peak_8246_lociStitched	14	93369639	93369640	1	2	0.0
1_NA_peak_26541_lociStitched	X	45446440	45446441	1	2	0.0
1_NA_peak_1069_lociStitched	1	51519025	51519026	1	2	0.0
1_NA_peak_18863_lociStitched	3	194688298	194688299	1	2	0.0
1_NA_peak_3219_lociStitched	10	23541035	23541036	1	2	0.0
1_NA_peak_22657_lociStitched	6	169751854	169751855	1	2	0.0
1_NA_peak_15605_lociStitched	2	241821420	241821421	1	2	0.0
1_NA_peak_14953_lociStitched	2	159249713	159249714	1	2	0.0
1_NA_peak_11627_lociStitched	17	79852850	79852851	1	2	0.0
1_NA_peak_13060_lociStitched	19	37172531	37172532	1	2	0.0
1_NA_peak_21035_lociStitched	5	180008244	180008245	1	2	0.0
1_NA_peak_6435_lociStitched	12	89882163	89882164	1	2	0.0
1_NA_peak_15501_lociStitched	2	231961910	231961911	1	2	0.0
1_NA_peak_6940_lociStitched	13	17115358	17115359	1	2	0.0
1_NA_peak_14180_lociStitched	2	58901418	58901419	1	2	0.0
1_NA_peak_12032_lociStitched	18	47150392	47150393	1	2	0.0
1_NA_peak_22896_lociStitched	7	36517177	36517178	1	2	0.0
1_NA_peak_9977_lociStitched	16	58733885	58733886	1	2	0.0
1_NA_peak_24423_lociStitched	8	104789310	104789311	1	2	0.0
1_NA_peak_11054_lociStitched	17	43545482	43545483	1	2	0.0
1_NA_peak_22694_lociStitched	7	1570113	1570114	1	2	0.0
1_NA_peak_11589_lociStitched	17	78214467	78214468	1	2	0.0
1_NA_peak_14804_lociStitched	2	127857988	127857989	1	2	0.0
1_NA_peak_20342_lociStitched	5	59790219	59790220	1	2	0.0
1_NA_peak_13072_lociStitched	19	37551695	37551696	1	2	0.0
1_NA_peak_21435_lociStitched	6	26956822	26956823	1	2	0.0
1_NA_peak_21654_lociStitched	6	33788933	33788934	1	2	0.0
1_NA_peak_10205_lociStitched	16	84732705	84732706	1	2	0.0
1_NA_peak_11807_lociStitched	18	9117239	9117240	1	2	0.0
1_NA_peak_19627_lociStitched	4	108148046	108148047	1	2	0.0
1_NA_peak_4808_lociStitched	11	65333971	65333972	1	2	0.0
1_NA_peak_712_lociStitched	1	32322896	32322897	1	2	0.0
1_NA_peak_5967_lociStitched	12	42325935	42325936	1	2	0.0
1_NA_peak_16247_lociStitched	20	54285197	54285198	1	2	0.0
